"ImportFilGuid"	"DelningDataGuid"	"Ruta"	"TypRuta"	"Provyta"	"DelYta"	"Avst1"	"Rikt1"	"Avst2"	"Rikt2"	"Avst3"	"Rikt3"	"Avst4"	"Rikt4"	"Avst5"	"Rikt5"	"Avst6"	"Rikt6"	"Avst7"	"Rikt7"	"Avst8"	"Rikt8"	"TIDSPARAD"	"DelTagNr"	"Deleted"	"TStamp"	"VERDATUM"	"FullSokvag"	"Filnamn"	"InsatsAr"	"SenastAndrad"	"ErrorLoading2"	"ErrorCode2"	"ErrorDescription2"	"LoadingEvent"	"ArsvisSokvagGuid"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"32378983-FEE0-44B1-A0F0-5956CC42D650"	8	1	5	2	100	261	100	36	100	98	100	200	-2	-1	-2	-1	-2	-1	-2	-1	20080609140720	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"97C59106-0BB8-448E-BD49-5027CDA8B4ED"	8	1	7	1	100	192	100	15	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080610103013	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"DB70B341-0041-4522-B940-C53EC3585AB2"	8	1	7	3	100	346	100	215	NA	NA	NA	NA	-2	-1	-2	-1	-2	-1	-2	-1	20080610095130	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"834340EF-8CB1-4EB7-AEAF-3CF1BEFE5FC6"	8	1	11	1	100	27	100	148	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"32378983-FEE0-44B1-A0F0-5956CC42D650"	8	1	4	2	100	177	100	20	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080609140720	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"97C59106-0BB8-448E-BD49-5027CDA8B4ED"	8	1	6	1	100	192	100	15	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080610103013	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"DB70B341-0041-4522-B940-C53EC3585AB2"	8	1	6	3	100	346	100	215	NA	NA	NA	NA	-2	-1	-2	-1	-2	-1	-2	-1	20080610095130	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"834340EF-8CB1-4EB7-AEAF-3CF1BEFE5FC6"	8	1	10	1	100	27	100	148	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"32378983-FEE0-44B1-A0F0-5956CC42D650"	8	1	3	2	100	177	100	20	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080609140720	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"97C59106-0BB8-448E-BD49-5027CDA8B4ED"	8	1	5	1	100	192	100	15	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080610103013	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"DB70B341-0041-4522-B940-C53EC3585AB2"	8	1	5	3	100	346	100	215	NA	NA	NA	NA	-2	-1	-2	-1	-2	-1	-2	-1	20080610095130	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"834340EF-8CB1-4EB7-AEAF-3CF1BEFE5FC6"	8	1	9	1	100	27	100	148	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"32378983-FEE0-44B1-A0F0-5956CC42D650"	8	1	3	2	100	177	100	20	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080609140720	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"97C59106-0BB8-448E-BD49-5027CDA8B4ED"	8	1	2	1	100	192	100	15	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20080610103013	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD15154C-D8EA-4B6A-81BE-964F43B702B6"	"DB70B341-0041-4522-B940-C53EC3585AB2"	8	1	4	3	100	346	100	215	NA	NA	NA	NA	-2	-1	-2	-1	-2	-1	-2	-1	20080610095130	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade416\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-10 17:57:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"7A1EA7E0-3DAD-4052-AAA8-02994ECD4A76"	1	1	1	2	100	173	69	179	100	125	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"318681D2-8D04-4F7B-B29C-5AA7420CD4AD"	1	1	1	3	100	125	69	179	100	342	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"F2D7E8CC-00D0-4D41-BADE-FB5B3DEE81DF"	1	1	2	1	100	223	42	238	15	45	78	42	100	28	-2	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"F971CA10-E421-4697-8F26-91E692117F2F"	1	1	3	1	100	241	26	118	100	94	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"F926273E-E61B-4161-A2E8-DD36A2DACC18"	1	1	3	2	100	98	100	245	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"1EA0C043-390E-4040-A63B-FC9B96027800"	"F25A9002-8116-4633-9B34-1C95867F3AB0"	10	1	3	2	100	139	100	10	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 77\Omrade184\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-10-27 13:14:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E3EDD8F3-F4DB-4A78-8092-BB4EDDBB3AF8"	"9E8F9613-3B65-4643-AE95-443249C95E8E"	10	1	7	1	100	86	100	162	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 77\Omrade171\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-10-27 12:50:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E3EDD8F3-F4DB-4A78-8092-BB4EDDBB3AF8"	"1FE4125D-4343-496F-B75C-571AF2EAC7DE"	10	1	9	2	100	80	100	248	100	321	100	46	-2	-1	-2	-1	-2	-1	-2	-1	20080807144022	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 77\Omrade171\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-10-27 12:50:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"083106F5-80D0-4490-98A0-0C1F453A89D9"	"F0DB9817-3C38-4DBF-BF3A-638080996B84"	10	1	12	2	100	143	27	255	100	33	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 77\Omrade41\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-08-27 14:10:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E423B5BE-F4E5-4879-A042-B0B0B6FFB957"	"79380FA5-B9D7-412F-85F9-2E3B0D330A2F"	13	1	7	1	100	217	100	112	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	19990708091935	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 78\Ruta013\NILS\Databas\Röd\NilsDB.mdb"	NA	2009	2009-07-02 09:47:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"03015F68-A99B-4064-BD5A-73E36F39FAFB"	"BA0B69AC-C140-4781-A33A-13EAB2B86DC3"	13	1	7	3	100	322	80	312	100	269	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	19990708092002	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 78\Ruta048\NILS\Databas\gammal röd\NilsDB.mdb"	NA	2009	2009-07-04 02:30:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"5B868CA5-E0F6-49A6-92A7-BB178282AC57"	"C02570C9-CE24-4960-BB61-08E5AA12128A"	13	1	7	4	100	85	35	81	100	1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	19990708091916	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 78\Ruta013\NILS\Databas\Röd\013.mdb"	NA	2009	2009-06-28 18:29:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"83D7E432-DA65-41CD-A3E0-783435AB922B"	"D78FFB52-259F-41B8-B32D-14315EC0036D"	13	1	8	2	100	44	73	51	100	277	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	19990708100935	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag78\2009-07-02\Ruta013\NILS\Databas\Röd\NilsDB.mdb"	NA	2009	2009-07-02 08:47:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"973D1DCC-3873-4A08-BD4E-054F08AB81A1"	"6F3FDDCA-0081-4EF1-80D4-00B670EEA714"	15	1	6	2	100	85	100	329	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100823141318	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-08-23\034\Database\BasNils\Red\034.mdb"	NA	2010	2010-08-23 09:16:00	NA	NA	NA	"F2D418BF-1AB0-4E78-9060-549D8BAC09EE"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"973D1DCC-3873-4A08-BD4E-054F08AB81A1"	"B6C94DA6-BD2C-4C27-82D7-D1732D03591D"	15	1	11	1	100	192	19	282	100	15	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100823141318	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-08-23\034\Database\BasNils\Red\034.mdb"	NA	2010	2010-08-23 09:16:00	NA	NA	NA	"F2D418BF-1AB0-4E78-9060-549D8BAC09EE"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"973D1DCC-3873-4A08-BD4E-054F08AB81A1"	"C76D1A3D-F595-441D-91C4-8EE72219CE72"	15	1	12	1	100	319	54	13	100	48	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100823141318	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-08-23\034\Database\BasNils\Red\034.mdb"	NA	2010	2010-08-23 09:16:00	NA	NA	NA	"F2D418BF-1AB0-4E78-9060-549D8BAC09EE"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"F6D35751-E8E8-4699-8E86-1CA41922B2D2"	"82179DFC-D074-412E-88E9-8AF4A9292CEB"	17	1	9	1	100	203	100	35	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	NA	NA	NA	NA	NA	"Correction made by: AD\srh-xkaw"	NA	2008	2012-01-16 15:20:00	NA	NA	NA	NA	"99308A9E-88E4-4FCA-BB34-99292684F941"
"49821B92-DB45-4AF1-A8AD-B4EC9A43E1C7"	"CB7E42B4-E581-4702-935F-13066D3D5127"	17	1	9	3	100	349	100	241	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Kontrollinventering\Omrade126_Lag77\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-10-30 13:56:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"BDB93DCE-3704-4FA6-A98D-5DFF89CC898F"	"2594E706-B5B7-4953-8B5A-8F7D1CAE866A"	19	1	1	2	100	156	100	20	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110726010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag79\2011-07-25\027\Database\BasNils\Red\027.mdb"	NA	2011	2011-07-25 20:41:00	NA	NA	NA	"604A5C93-A30F-465A-B593-FD380C967F98"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"BDB93DCE-3704-4FA6-A98D-5DFF89CC898F"	"812A4E53-8607-4231-9C03-61BA779194FA"	19	1	2	1	100	181	41	125	30	76	100	43	-2	-1	-1	-1	-1	-1	-1	-1	20110726010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag79\2011-07-25\027\Database\BasNils\Red\027.mdb"	NA	2011	2011-07-25 20:41:00	NA	NA	NA	"604A5C93-A30F-465A-B593-FD380C967F98"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"BDB93DCE-3704-4FA6-A98D-5DFF89CC898F"	"F260A201-97D3-4964-AD4F-54547624A1F3"	19	1	8	1	100	226	47	277	86	324	100	343	-2	-1	-1	-1	-1	-1	-1	-1	20110726010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag79\2011-07-25\027\Database\BasNils\Red\027.mdb"	NA	2011	2011-07-25 20:41:00	NA	NA	NA	"604A5C93-A30F-465A-B593-FD380C967F98"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"BDB93DCE-3704-4FA6-A98D-5DFF89CC898F"	"596C9940-BA56-4398-B4B3-F880D81928DB"	19	1	9	1	100	259	63	167	65	131	100	118	-2	-1	-1	-1	-1	-1	-1	-1	20110726010131	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag79\2011-07-25\027\Database\BasNils\Red\027.mdb"	NA	2011	2011-07-25 20:41:00	NA	NA	NA	"604A5C93-A30F-465A-B593-FD380C967F98"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"F1AFD898-D591-4175-8A6A-B5C569EDA120"	20	1	2	1	100	51	100	168	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"2FF36EDE-FB17-4DA3-97F5-5BC33011EC05"	20	1	3	2	100	73	75	240	100	223	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"5BFF6483-2FC4-4DB3-95CF-D12FAE6818A4"	20	1	4	1	100	256	100	324	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"BE26B52F-BB80-4AC9-9C93-FC5748D1FA9B"	20	1	5	1	100	206	68	269	100	321	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"58723FDE-EEC6-4E14-91A0-992A08614BB6"	20	1	7	1	100	217	100	124	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4D9B70D3-066B-4457-A0EB-2C97C89475A5"	"CF24FA82-CB96-4ECA-A970-7651AD7A675C"	20	1	7	3	100	112	100	318	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100731010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-07-30\015\Database\BasNils\Red\015.mdb"	NA	2010	2010-07-29 16:42:00	NA	NA	NA	"40E2F231-5CFE-4D7F-8D12-066D260E1CB0"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"DFC3DC6F-BE4E-4C20-AF70-DD98AD7BBA4D"	"21531DA8-AC16-44D9-AD98-6257E278DF95"	22	1	4	1	100	18	100	118	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100821010126	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-08-20\033\Database\BasNils\Red\033.mdb"	NA	2010	2010-08-20 17:25:00	NA	NA	NA	"746C0B10-CF64-4D45-8A19-645500DBC49E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"DFC3DC6F-BE4E-4C20-AF70-DD98AD7BBA4D"	"A901AEAE-AA7C-4EE9-AF44-9AAEFC4F9CD6"	22	1	7	1	100	214	100	353	100	83	100	167	-2	-1	-1	-1	-1	-1	-1	-1	20100821010126	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag79\2010-08-20\033\Database\BasNils\Red\033.mdb"	NA	2010	2010-08-20 17:25:00	NA	NA	NA	"746C0B10-CF64-4D45-8A19-645500DBC49E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
